c,v,clauses_vars_ratio,vars_clauses_ratio,vcg_var_mean,vcg_var_coeff,vcg_var_min,vcg_var_max,vcg_var_entropy,vcg_clause_mean,vcg_clause_coeff,vcg_clause_min,vcg_clause_max,vcg_clause_entropy,vg_mean,vg_coeff,vg_min,vg_max,pnc_ratio_mean,pnc_ratio_coeff,pnc_ratio_min,pnc_ratio_max,pnc_ratio_entropy,pnv_ratio_mean,pnv_ratio_coeff,pnv_ratio_min,pnv_ratio_max,pnv_ratio_entropy,pnv_ratio_stdev,binary_ratio,ternary_ratio,ternary+,hc_fraction,hc_var_mean,hc_var_coeff,hc_var_min,hc_var_max,hc_var_entropy,unit_props_at_depth_1,unit_props_at_depth_4,unit_props_at_depth_16,unit_props_at_depth_64,unit_props_at_depth_256,mean_depth_to_contradiction_over_vars,estimate_log_number_nodes_over_vars,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q.10,saps_FirstLocalMinStep_Q.90,saps_BestAvgImprovement_Mean,saps_BestAvgImprovement_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinRatio_CoeffVariance,saps_EstACL_Mean,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q.10,gsat_FirstLocalMinStep_Q.90,gsat_BestAvgImprovement_Mean,gsat_BestAvgImprovement_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinRatio_CoeffVariance,gsat_EstACL_Mean,file_name,satzilla_base_t,satzilla_probe_t
51463,10511,4.8961088383598135,0.20424382566115462,0.0003147759556055777,1.630668281515328,5.829430853234362e-05,0.03810504634397528,2.9814730125317146,0.0003147759556055777,0.6085816041411984,0.00019027685282085435,0.0047569213205213585,1.4234994406528108,0.00035515659117060425,1.3547696828806732,5.829430853234362e-05,0.02854477974467093,0.4930975262956787,0.7712131390943517,0.0,1.0,1.6088035350512402,0.16031238174939896,0.8800594215919715,0.0,1.0,3.0842070013566545,0.14108442195640739,0.2654722810562929,0.46252647533179175,0.7279987563880846,0.5362104813166741,0.0001327719290518796,1.9077422213634443,1.9431436177447877e-05,0.021199696869595632,2.4509946369625624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00063d88244921d6ec46aeab6866a8e2,1.7048394680023193,
828929,24426,33.93633832801113,0.029466938664228177,0.0001528403637401076,3.0313064719746983,4.946141346243164e-05,0.004703659782683439,3.047928278468026,0.0001528403637401076,0.6859344327736987,8.187996397281586e-05,0.0005731597478097109,1.072247307186728,8.818733555653434e-05,2.192392199453583,3.25721503289184e-05,0.0019084867340869965,0.37359308507567285,0.6978163942479577,0.0,1.0,1.2184898994990088,0.11847930552692391,0.8693546620192438,0.0,0.5555555555555556,3.3726192603461893,0.10300053661263367,0.11193359141735902,0.6088470785797094,0.7207806699970685,0.8142482649298071,9.995955161645532e-05,2.2996063832890417,4.3429533771891196e-05,0.0023657032146299625,3.6071775383175497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000a41cdca43be89ed62ea3abf2d0b64,28.65885853767395,
760817,31632,24.05213075366717,0.041576358046678766,0.00011847733929350496,1.4593081689675285,6.571882594631824e-06,0.0010528155916600182,4.93380113897152,0.00011847733929350496,0.1540464003233455,6.322711178553364e-05,0.0003161355589276682,0.6182082083911724,0.00013595677687510338,1.0745967599897706,7.886259113558188e-06,0.0007045058141445314,0.05389870050097148,2.8706368795751858,0.0,1.0,0.4411412911887519,0.022656554455664675,1.7455256395916874,0.0,0.5,1.6776832411136993,0.039547596707167974,0.06690833669594659,0.12159165738935906,0.18849999408530566,0.12103567612185322,9.574687776622613e-06,2.4028037252654086,1.3143765189263646e-06,0.0005927838100357904,2.4163159211377847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002a0330958a14deb23dcc84b5489e8a,25.796290159225464,
2160,720,3.0,0.3333333333333333,0.003703703703703704,0,0.003703703703703704,0.003703703703703704,0.0,0.003703703703703704,0.2538762001448738,0.002777777777777778,0.005555555555555556,0.9741040546803912,0.004166666666666667,0,0.004166666666666667,0.004166666666666667,0.48464506172839505,0.8282291305867191,0.0,1.0,1.2498304957090645,0.0,0,0.0,0.0,0.0,0.0,0.4513888888888889,0.4305555555555556,0.8819444444444444,0.5888888888888889,0.0020209619341563785,0.2918881612923004,0.000462962962962963,0.003703703703703704,1.6476308012412277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0033baadbd48d3f880e9b5a733bd4950,0.05736494064331055,
49235,755,65.21192052980132,0.015334619681121153,0.005962242172793408,0.787545680848751,0.0010358484817710979,0.011739616126739108,1.4134065705973349,0.005962242172793408,1.175211537588907,0.0026490066225165563,0.05033112582781457,0.7272680192551078,0.003663737299893671,0.6143426580340918,0.001178023763582817,0.0065197522087945565,0.46532028612659176,0.7015272385269702,0.0,1.0,1.1858189209767491,0.32469589966275963,1.0124859314132295,0.03114186851211076,0.8666666666666667,1.0828302274285644,0.32875003039610573,0.12753122778511222,0.7818828069462781,0.9094140347313903,0.4609525743881385,0.0017034401172374414,0.86485551963768,0.00010155377272265665,0.004935513354321113,4.660143000727981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003a77d2aa15a5f93aa2cfe79b986c9e,2.748776912689209,
6890,451,15.277161862527716,0.06545718432510886,0.010113954154451163,1.058388281844028,0.0011611030478955006,0.028447024673439767,0.9591833552693965,0.010113954154451163,0.6754658907042773,0.004434589800443459,0.14412416851441243,1.1931004381741608,0.018427683683090952,0.4875933450301929,0.010304789550072569,0.03788098693759071,0.3824137546053366,0.8278484307217082,0.0,1.0,1.772889432728837,0.13824154939137517,2.4368958817441375,0.0,0.9591836734693877,0.4123799843881748,0.33688026239777097,0.09201741654571843,0.0,0.09201741654571843,0.2925979680696662,0.0026092637229314635,1.3511644541148227,0.0,0.013497822931785195,2.7052342014987536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0041051c73dcdd885d412a38e8b09fba,0.33286571502685547,
58038,696,83.38793103448276,0.011992143078672593,0.004044516216684035,0.19847191422703103,0.00230883214445708,0.006564664530135428,4.672787609681316,0.004044516216684035,1.9036070404249439,0.0028735632183908046,0.08333333333333333,0.137995931933967,0.011974912988042317,0,0.011974912988042317,0.011974912988042317,0.49248514010643685,1.0096498448078177,0.0,1.0,0.8337355040011019,0.39398126180053983,0.15348212183062523,0.23140495867768585,0.5170603674540681,3.0101072337885686,0.06046908002265391,0.9750852889486199,0.0,0.9750852889486199,0.7094834418829044,0.002038745522652024,0.43607032307168,0.0006375133533202384,0.004738274923326097,4.610982064137522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0041f01bcd7d0d1f9541cea6da79ad57,2.737962007522583,
3790,434,8.732718894009217,0.11451187335092348,0.009076760332186325,0.12607905027288413,0.004221635883905013,0.00949868073878628,1.1748631361924182,0.009076760332186327,0.06674910229646823,0.004608294930875576,0.009216589861751152,0.23094507605270603,0.0049596926182167485,0.034841791587620796,0.00395778364116095,0.005013192612137203,0.3686895338610378,0.8865617534742439,0.0,1.0,1.1033314959996476,0.014175963640588188,1.3261924320679996,0.0,0.06666666666666665,0.9828562153055489,0.018800055697419184,0.006068601583113457,0.04854881266490765,0.05461741424802111,0.31688654353562007,0.0028446189949296596,0.2564740505653857,0.0010554089709762533,0.00474934036939314,2.4084572873275985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0059d4b1cf79efbc6e6ed50caee0448e,0.11049127578735352,
32000,60,533.3333333333334,0.001875,0.128,0,0.128,0.128,0.0,0.128,0.21856390894122169,0.08333333333333333,0.25,0.9192724956637776,0.001375,0,0.001375,0.001375,0.30546348512598515,0.6985686153854661,0.06666666666666665,1.0,1.9470647072238219,0.046875,0,0.046875,0.046875,0.0,0.0,0.0,0.0,0.0,0.04321875,0.0051640625,0.4792476255718629,0.00121875,0.0125625,3.9557151261101113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005ccb378ced61c02105ed7ee0a62038,2.0700924396514893,
176978,27927,6.337164750957855,0.15779927448609432,0.00012183719014780133,5.008313897379599,5.650419826193086e-05,0.04057001435206636,1.8959797248942534,0.00012183719014780133,1.0238804875588599,7.161528270132846e-05,0.017653167185877467,1.0555931865878776,0.00011357532015880257,3.6896972672808994,3.390251895715852e-05,0.010357219541411927,0.5024897782224353,0.7281174615473568,0.0,1.0,1.2677607079470925,0.17093268308954504,0.5303640190998786,0.0,0.6666666666666667,2.004198750249041,0.09065654479889697,0.22822045677993874,0.46744793138130164,0.6956683881612403,0.2613319169614302,3.0796376329174266e-05,4.842091698891091,5.650419826193086e-06,0.009085875080518483,1.4571751900027852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0064aa2e16c9d4b18d32a45d3073fce9,6.8411924839019775,
